id|financing|financ_amount|discounts
6408|||YES
6412|YES|25.76260677185741|YES
6413|||YES
6414|YES|11.254048532641326|
6415|||YES
6416|||YES
6417|YES|9.37759633753451|
6425|YES|16.4714434453154|YES
6429|YES|36.11997237505461|YES
6434|||YES
6435|||YES
6437|||YES
6442|||YES
6443|||YES
6447|||YES
6455|||YES
6467|||YES
6469|YES|36.717201281211366|YES
6470|||YES
6473|YES|5.675181515320222|
6476|||YES
6477|||YES
6478|||YES
6480|||YES
6481|||YES
6487|||YES
6490|||YES
6493|||YES
6495|YES|25.86915666765559|
6497|YES|24.19963319894433|
6499|||YES
6506|||YES
6513|||YES
6530|YES|28.603124674213014|
6536|||YES
6537|||YES
6546|YES|30.20462064209059|
6560|||YES
6565|||YES
6567|||YES
6568|||YES
6570|||YES
6573|YES|37.57743969207336|
6575|||YES
6577|||YES
6578|||YES
6582|||YES
6583|YES|16.11683978674296|
6584|||YES
6590|||YES
6592|YES|11.126578117317912|
6600|YES|10.880908372193696|
6602|||YES
6607|||YES
6611|||YES
6612|||YES
6618|||YES
6634|YES|6.060836746647677|
6646|||YES
6662|||YES
6665|||YES
6670|YES|23.16313021524651|
6675|YES|16.6537041151089|
6683|||YES
6685|||YES
6690|||YES
6700|YES|34.74373330616015|
6711|||YES
6712|YES|31.06778457469153|YES
6715|||YES
6716|YES|9.773777695933779|YES
6734|||YES
6735|||YES
6736|||YES
6743|YES|12.041465424980926|
6744|||YES
6747|||YES
6749|||YES
6752|||YES
6754|||YES
6755|||YES
6759|||YES
6767|||YES
6768|||YES
6773|||YES
6789|YES|21.627745216557845|
6791|||YES
6794|||YES
6796|YES|18.947549704534445|YES
6800|||YES
6801|||YES
6802|||YES
6810|||YES
6811|||YES
6818|YES|30.17905676997262|
6822|||YES
6828|||YES
6837|||YES
6841|||YES
6842|||YES
6852|||YES
6853|||YES
6866|||YES
6868|YES|20.837471253318192|
6874|||YES
6876|||YES
6879|||YES
6883|||YES
6887|YES|26.77201990652731|
6892|||YES
6893|||YES
6897|||YES
6898|||YES
6902|||YES
6907|||YES
6910|||YES
6915|||YES
6919|||YES
6925|||YES
6929|||YES
6930|||YES
6937|||YES
6941|YES|36.25713619737205|
6951|||YES
6954|||YES
6957|||YES
6958|YES|37.273745482722354|
6966|||YES
6967|||YES
6973|||YES
6974|||YES
6980|YES|14.21807752841433|YES
6981|||YES
6989|YES|17.142545659532637|
6990|YES|31.896501933148265|
6992|||YES
6993|||YES
7004|||YES
7006|YES|18.583231489700946|YES
7010|||YES
7013|||YES
7014|||YES
7017|||YES
7018|||YES
7023|YES|14.383591244155893|
7026|||YES
7041|||YES
7044|YES|21.749933948552986|
7045|||YES
7054|||YES
7070|||YES
7075|||YES
7076|||YES
7086|YES|38.71117194146797|
7088|YES|22.681239850915066|
7091|||YES
7093|||YES
7094|||YES
7105|||YES
7113|||YES
7115|||YES
7119|||YES
7126|YES|11.856077470985186|
7135|||YES
7144|||YES
7148|||YES
7151|||YES
7156|||YES
7158|||YES
7161|||YES
7162|||YES
7165|||YES
7167|||YES
7176|||YES
7179|YES|24.24844140755216|
7181|YES|30.180650391269012|
7183|||YES
7185|||YES
7194|YES|14.47312189987742|
7198|||YES
7201|YES|22.15091846162984|
7204|||YES
7214|||YES
7227|||YES
7228|YES|35.06804738805278|
7229|||YES
7232|||YES
7243|||YES
7245|||YES
7247|YES|14.357042868426307|
7266|||YES
7269|YES|39.459191602658976|
7277|||YES
7278|||YES
7282|||YES
7287|||YES
7291|YES|27.09586675632432|YES
7298|||YES
7300|||YES
7306|YES|22.87662330554902|
7310|||YES
7311|||YES
7313|||YES
7319|||YES
7320|||YES
7321|YES|15.168720464702435|
7328|||YES
7329|||YES
7331|YES|38.50894748939342|
7339|||YES
7340|||YES
7341|||YES
7342|YES|21.187761864490614|
7344|YES|33.92276105253037|
7345|||YES
7346|YES|16.860253701909798|
7355|||YES
7363|YES|37.32965589978952|
7365|||YES
7367|YES|8.663292170026642|
7369|||YES
7376|YES|8.636899431980831|
7381|YES|36.58201409133646|
7382|||YES
7385|||YES
7386|YES|16.12356503782233|
7402|||YES
7410|||YES
7411|||YES
7419|YES|13.933923586039755|
7421|||YES
7429|YES|35.856983891451065|
7431|||YES
7433|||YES
7438|||YES
7448|||YES
7456|||YES
7466|||YES
7470|YES|7.112283771039086|
7471|||YES
7477|YES|33.22531778988064|
7480|||YES
7482|YES|30.5684380066364|
7483|||YES
7485|||YES
7488|||YES
7491|||YES
7504|YES|8.155035453039295|
7514|||YES
7517|YES|39.02822331825006|
7519|YES|25.887284527143663|
7522|||YES
7538|||YES
7539|||YES
7541|||YES
7544|||YES
7545|||YES
7548|||YES
7554|||YES
7556|||YES
7560|||YES
7561|YES|8.112970592014417|YES
7567|||YES
7569|||YES
7570|||YES
7572|YES|10.60126400475137|
7578|YES|18.961357033889|
7585|||YES
7590|YES|24.399294673698034|
7591|||YES
7593|||YES
7595|||YES
7599|||YES
7623|YES|29.08287098777024|YES
7633|||YES
7634|||YES
7637|||YES
7640|||YES
7643|||YES
7656|||YES
7665|||YES
7669|||YES
7671|||YES
7672|||YES
7681|||YES
7685|||YES
7686|YES|18.3808468880204|
7688|||YES
7689|||YES
7695|||YES
7697|||YES
7699|||YES
7700|||YES
7708|YES|21.839500763364267|
7709|||YES
7717|||YES
7728|||YES
7730|||YES
7734|||YES
7737|YES|32.66618945319288|
7748|||YES
7758|||YES
7762|||YES
7778|||YES
7794|||YES
7799|YES|36.61287641775153|
7804|||YES
7805|||YES
7807|YES|39.238474912622884|
7810|||YES
7811|||YES
7814|||YES
7815|YES|17.571108537848197|
7822|||YES
7824|||YES
7827|||YES
7831|||YES
7835|||YES
7838|||YES
7839|||YES
7840|||YES
7843|||YES
7845|||YES
7846|||YES
7847|||YES
7860|||YES
7861|||YES
7864|||YES
7866|||YES
7883|||YES
7884|||YES
7887|||YES
7888|||YES
7899|||YES
7902|||YES
7903|||YES
7904|||YES
7907|||YES
7910|||YES
7921|YES|26.02632132623751|YES
7926|||YES
7928|||YES
7932|||YES
7948|||YES
7951|||YES
7952|YES|22.366676580179472|
7957|||YES
7961|||YES
7966|||YES
7972|YES|38.40187165681593|YES
7975|YES|38.1019026863036|YES
7979|||YES
7983|||YES
7996|||YES
8015|||YES
8017|YES|23.755557578911013|
8022|YES|33.811978697192124|YES
8027|||YES
8035|YES|39.129094233194905|
8040|||YES
8047|||YES
8049|||YES
8051|||YES
8065|||YES
8067|||YES
8076|||YES
8081|||YES
8086|||YES
8087|||YES
8091|||YES
8098|||YES
8100|YES|29.29990757829113|
8112|||YES
8114|||YES
8115|YES|18.23108258587712|YES
8116|YES|25.99913689476848|
8117|||YES
8122|||YES
8127|||YES
8131|||YES
8133|YES|38.26188018204002|YES
8135|||YES
8145|||YES
8146|||YES
8147|||YES
8152|||YES
8153|||YES
8160|YES|8.780304592365201|YES
8167|||YES
8173|||YES
8176|||YES
8184|YES|35.12006678427964|
8194|YES|5.612776642543392|
8196|||YES
8197|||YES
8200|||YES
8209|||YES
8215|||YES
8224|YES|30.723423920740924|
8225|||YES
8228|||YES
8230|||YES
8231|||YES
8232|YES|30.111854771685486|
8235|||YES
8236|||YES
8240|||YES
8241|||YES
8243|||YES
8244|||YES
8250|||YES
8251|||YES
8253|YES|21.726998659310908|
8259|||YES
8262|||YES
8268|||YES
8270|YES|18.517500661198852|
8272|||YES
8273|||YES
8274|||YES
8276|||YES
8281|||YES
8282|||YES
8286|||YES
8288|||YES
8289|||YES
8295|||YES
8297|||YES
8303|YES|28.71279593212159|
8313|||YES
8315|YES|11.059683950214446|
8316|||YES
8322|||YES
8323|||YES
8324|||YES
8329|||YES
8330|||YES
8336|||YES
8337|YES|28.887474696594786|YES
8338|||YES
8339|||YES
8340|||YES
8349|||YES
8353|||YES
8360|||YES
8361|YES|28.422430458910966|
8374|||YES
8375|YES|8.987445759379543|YES
8376|||YES
8378|YES|6.280285673044894|YES
8381|||YES
8385|||YES
8388|||YES
8393|||YES
8400|YES|31.775822862366446|
8408|||YES
8419|||YES
8422|||YES
8431|||YES
8432|YES|19.27574377322748|
8440|||YES
8441|||YES
8444|||YES
8447|||YES
8449|||YES
8454|||YES
8456|||YES
8459|YES|30.548025631130766|
8471|YES|17.030998667854163|
8476|||YES
8485|||YES
8489|||YES
8493|||YES
8495|YES|36.81995010692923|
8496|||YES
8498|||YES
8500|||YES
8507|||YES
8509|YES|21.97729255227381|
8520|||YES
8523|YES|13.488583540263472|
8531|||YES
8533|||YES
8542|||YES
8543|||YES
8547|||YES
8548|||YES
8549|||YES
8552|||YES
8553|YES|18.351393780766585|
8555|||YES
8556|||YES
8560|||YES
8576|||YES
8581|||YES
8587|||YES
8594|||YES
8596|||YES
8597|||YES
8605|||YES
8609|YES|27.48649181302128|
8610|||YES
8617|||YES
8626|||YES
8628|YES|20.799177467471647|
8632|||YES
8639|YES|15.881234121174126|YES
8640|||YES
8644|||YES
8645|YES|7.234568520230253|
8648|YES|10.261784305439011|YES
8657|||YES
8658|||YES
8659|||YES
8678|||YES
8686|||YES
8689|||YES
8694|YES|17.55841012847339|
8695|YES|13.122386253852275|
8699|||YES
8701|||YES
8702|||YES
8708|||YES
8711|||YES
8715|||YES
8720|||YES
8724|||YES
8727|YES|11.406380200447796|
8735|YES|17.766126371435913|
8737|||YES
8738|||YES
8742|||YES
8749|||YES
8754|||YES
8757|YES|25.9699572121002|
8765|||YES
8776|||YES
8778|||YES
8779|YES|8.792458080556639|YES
8784|||YES
8790|||YES
8794|YES|12.869567911281793|YES
8801|||YES
8805|||YES
8807|YES|16.758077807742062|YES
8809|YES|6.98487808521845|
8830|YES|35.100029962678924|
8834|||YES
8835|YES|6.793810529771855|
8838|||YES
8844|YES|37.02411527129706|
8845|||YES
8848|YES|11.066481781741539|YES
8851|||YES
8862|||YES
8865|||YES
8879|YES|27.867366647932137|
8888|YES|30.61521172610858|
8891|YES|13.59889640967231|
8893|||YES
8897|||YES
8901|||YES
8902|||YES
8904|YES|20.21358915362791|
8907|YES|10.367535225545767|
8908|||YES
8914|YES|23.68810083242279|
8918|YES|7.826748235052196|
8922|||YES
8928|||YES
8931|||YES
8934|YES|23.749414435789127|YES
8940|||YES
8943|||YES
8944|||YES
8945|||YES
8947|YES|30.38980071375124|
8955|||YES
8957|YES|21.887382639847484|
8968|||YES
8971|||YES
8972|||YES
8973|||YES
8975|||YES
8978|||YES
8980|YES|32.44767126808178|
8984|||YES
8986|YES|18.896352628464417|
8998|YES|21.49272034465636|YES
9001|||YES
9015|||YES
9018|||YES
9019|YES|29.197141949919487|YES
9024|||YES
9026|||YES
9034|||YES
9042|YES|34.09509095946724|
9044|YES|32.116423824398765|
9046|YES|31.769515810279568|
9049|||YES
9056|||YES
9061|||YES
9067|||YES
9074|||YES
9077|YES|29.87551296753603|
9080|||YES
9081|||YES
9083|||YES
9085|YES|34.056593312989285|
9086|||YES
9091|YES|8.736585655525072|
9099|YES|10.195674574384988|
9113|||YES
9114|||YES
9117|YES|29.422433632684196|
9123|||YES
9125|||YES
9126|||YES
9135|YES|30.10185247646609|YES
9136|||YES
9138|YES|5.273379997817248|
9140|||YES
9141|||YES
9143|||YES
9145|||YES
9151|||YES
9161|||YES
9169|||YES
9171|||YES
9174|||YES
9180|YES|5.4222967156264525|YES
9182|||YES
9184|YES|26.735665139155827|
9186|||YES
9193|YES|16.304656478103205|YES
9204|||YES
9205|||YES
9208|||YES
9210|||YES
9211|||YES
9213|||YES
9216|YES|14.64617832325079|
9218|||YES
9223|||YES
9225|YES|15.32236231977778|
9227|||YES
9228|YES|21.089227092864338|
9229|||YES
9230|||YES
9234|||YES
9235|||YES
9236|YES|25.85317676555347|YES
9248|YES|34.081351491035534|
9254|||YES
9257|||YES
9267|YES|28.395075718722893|
9268|||YES
9274|||YES
9277|||YES
9278|||YES
9279|||YES
9280|||YES
9285|YES|11.346364541593866|
9287|||YES
9298|||YES
9300|||YES
9305|||YES
9310|||YES
9317|||YES
9321|YES|8.224718442650786|
9332|||YES
9335|YES|32.49887953145253|
9339|||YES
9346|||YES
9347|YES|22.1238348584898|
9353|||YES
9363|YES|31.070479896317806|
9364|YES|23.935103600376763|
9365|||YES
9368|YES|30.19712872645053|
9372|YES|5.0099986635195215|YES
9388|||YES
9391|YES|25.059109481066088|YES
9394|YES|5.393377645257965|
9399|YES|32.87788686295819|YES
9401|YES|14.306101774937757|
9408|YES|16.815994586725648|
9412|YES|35.44922600105235|
9414|||YES
9421|||YES
9425|||YES
9426|||YES
9428|||YES
9430|||YES
9431|||YES
9436|||YES
9443|||YES
9446|||YES
9447|||YES
9450|||YES
9457|||YES
9459|||YES
9463|||YES
9466|||YES
9478|YES|32.07712830387466|YES
9479|||YES
9481|||YES
9482|||YES
9484|||YES
9487|||YES
9495|||YES
9497|YES|11.616007154860794|
9498|||YES
9502|||YES
9517|YES|14.881523659739766|
9522|YES|15.818460130968075|
9524|YES|9.326824721841474|
9526|||YES
9531|YES|10.325308122301946|
9533|YES|36.65646946090273|
9542|YES|25.904382443675036|
9548|||YES
9554|||YES
9564|||YES
9566|YES|21.3362890485555|
9570|||YES
9572|||YES
9575|||YES
9576|||YES
9577|YES|33.57785915328876|YES
9578|YES|5.071764868188408|
9582|||YES
9585|YES|25.081046758282948|
9592|YES|34.46833589079911|
9594|||YES
9600|YES|23.809874238090572|
9602|||YES
9603|||YES
9613|YES|25.061567863916864|
9614|||YES
9622|||YES
9623|YES|14.390972336184213|
9629|||YES
9631|YES|22.87739433826097|
9637|YES|16.917499410859108|YES
9642|||YES
9645|||YES
9646|||YES
9654|||YES
9655|||YES
9661|YES|8.35424211070433|
9663|YES|26.42918821774049|
9670|||YES
9671|||YES
9674|||YES
9678|||YES
9683|||YES
9684|||YES
9690|||YES
9693|||YES
9694|||YES
9701|||YES
9704|||YES
9709|YES|38.449315396367005|YES
9710|||YES
9714|||YES
9716|||YES
9723|YES|36.37715241298048|
9725|||YES
9734|||YES
9736|||YES
9737|||YES
9739|YES|32.191530257674124|
9742|||YES
9744|||YES
9747|||YES
9755|YES|17.882491600459833|YES
9760|||YES
9761|||YES
9775|||YES
9777|||YES
9780|||YES
9782|||YES
9783|YES|8.941941276665926|
9788|||YES
9793|YES|12.740200340704824|
9794|||YES
9796|||YES
9801|YES|8.901573705134519|
9807|||YES
9812|||YES
9819|||YES
9824|||YES
9830|YES|30.94587423969481|
9833|||YES
9838|||YES
9839|||YES
9840|||YES
9843|YES|22.965322204464307|
9848|||YES
9852|||YES
9854|YES|33.70052580895435|
9855|||YES
9857|||YES
9866|||YES
9875|||YES
9876|||YES
9880|||YES
9883|||YES
9886|YES|39.80609951418451|
9899|||YES
9900|||YES
9903|||YES
9907|||YES
9912|||YES
9919|||YES
9921|||YES
9931|||YES
9933|||YES
9937|YES|38.319251071335756|YES
9940|||YES
9942|||YES
9943|||YES
9944|||YES
9945|||YES
9947|||YES
9952|||YES
9956|||YES
9960|||YES
9972|||YES
9977|||YES
9984|||YES
9987|YES|15.98820360352867|
9989|||YES
9990|||YES
9994|||YES
9999|||YES
10003|YES|7.884497228206192|
10007|||YES
10016|YES|23.621320066212355|
10027|YES|19.78954052005156|
10035|||YES
10043|||YES
10047|||YES
10050|||YES
10069|||YES
10070|||YES
10071|||YES
10074|||YES
10076|||YES
10084|||YES
10089|YES|13.21424442206884|
10094|||YES
10095|||YES
10096|YES|23.446258847913324|
10099|YES|6.137174493165751|
10105|||YES
10107|||YES
10112|||YES
10116|||YES
10119|YES|10.558634559175331|
10120|||YES
10128|||YES
10130|||YES
10131|||YES
10132|||YES
10134|||YES
10135|||YES
10139|YES|14.912679305288243|
10141|||YES
10143|||YES
10144|||YES
10148|||YES
10149|YES|21.177064621220328|
10152|||YES
10154|||YES
10155|YES|31.80120111965765|
10158|||YES
10160|||YES
10162|YES|39.47448385026826|
10164|||YES
10165|||YES
10168|YES|10.497600407141302|
10171|YES|25.103053339459912|
10172|||YES
10175|||YES
10180|||YES
10183|||YES
10191|||YES
10193|||YES
10195|YES|27.06252270346096|
10198|YES|15.795625404145813|YES
10199|||YES
10203|||YES
10207|||YES
10209|||YES
10211|||YES
10212|YES|21.656443382611066|
10213|YES|33.514527004532226|
10215|||YES
10224|||YES
10225|||YES
10231|||YES
10236|||YES
10240|||YES
10245|||YES
10251|||YES
10253|||YES
10259|||YES
10268|||YES
10271|||YES
10274|YES|36.917699114424884|
10275|YES|12.645145780298055|
10276|||YES
10279|||YES
10283|||YES
10297|YES|10.841617030587022|
10298|||YES
10301|||YES
10304|||YES
10309|YES|27.957201353936647|
10318|||YES
10332|YES|5.277661565379488|YES
10333|YES|33.34330216317861|YES
10337|||YES
10338|||YES
10341|||YES
10355|||YES
10360|||YES
10364|||YES
10369|||YES
10371|||YES
10372|||YES
10383|YES|6.307681112842546|
10389|||YES
10392|||YES
10394|YES|15.900238121923671|
10410|||YES
10412|||YES
10413|YES|23.962213611901984|YES
10414|||YES
10415|||YES
10423|||YES
10424|||YES
10426|||YES
10427|||YES
10429|||YES
10436|||YES
10444|YES|7.04085717190504|
10446|||YES
10447|||YES
10451|||YES
10453|||YES
10458|||YES
10459|||YES
10473|YES|13.203436195253682|
10485|||YES
10494|||YES
10495|||YES
10497|||YES
10502|||YES
10504|||YES
10508|||YES
10510|||YES
10511|||YES
10514|||YES
10515|YES|19.843334700343558|
10520|||YES
10524|YES|20.46208933467905|
10528|||YES
10529|||YES
10536|||YES
10538|YES|14.424521353395836|
10539|YES|35.6586655957445|
10542|||YES
10544|||YES
10547|||YES
10548|||YES
10549|YES|13.336266748684006|YES
10552|||YES
10554|||YES
10556|YES|6.1699172578682235|YES
10559|||YES
10562|||YES
10564|||YES
10567|YES|37.82491835923943|
10574|||YES
10575|||YES
10577|YES|32.61409554680222|
10578|||YES
10579|||YES
10586|YES|34.327831410988885|
10595|||YES
10600|||YES
10606|||YES
10609|||YES
10615|||YES
10620|||YES
10622|||YES
10623|YES|18.79151105698086|YES
10629|||YES
10632|YES|30.81935777570666|
10638|||YES
10640|||YES
10641|YES|37.29978616742496|
10642|||YES
10650|||YES
10656|||YES
10657|||YES
10658|||YES
10662|||YES
10664|||YES
10666|||YES
10668|YES|21.078816100104657|YES
10670|||YES
10671|||YES
10672|||YES
10683|YES|17.679796883972468|
10685|||YES
10691|||YES
10692|||YES
10695|||YES
10696|||YES
10700|||YES
10702|||YES
10706|YES|22.136490826445748|
10710|YES|32.036640538864425|
10712|||YES
10714|||YES
10720|||YES
10722|||YES
10724|YES|18.46806805430566|YES
10727|||YES
10728|||YES
10731|YES|36.2774202358095|
10733|||YES
10736|||YES
10739|YES|10.050483340423686|YES
10740|YES|36.000247001579716|
10743|||YES
10744|||YES
10746|||YES
10748|||YES
10749|||YES
10761|||YES
10762|YES|31.93207919750668|
10764|||YES
10769|YES|8.915110770799847|YES
10783|||YES
10785|||YES
10787|||YES
10793|||YES
10800|||YES
10807|||YES
10810|||YES
10812|||YES
10821|||YES
10829|||YES
10832|||YES
10833|||YES
10836|YES|33.491026694815076|
10838|||YES
10842|||YES
10843|||YES
10844|||YES
10849|YES|17.28763217036669|
10852|YES|34.757771815884816|
10854|||YES
10861|YES|28.676181038502325|YES
10863|||YES
10868|||YES
10876|||YES
10877|||YES
10878|||YES
10885|||YES
10891|YES|37.672809338354966|
10895|||YES
10899|||YES
10914|||YES
10915|||YES
10916|||YES
10918|YES|35.18906359229225|YES
10924|||YES
10930|YES|20.55713318801854|
10936|||YES
10938|||YES
10939|||YES
10940|||YES
10941|||YES
10942|||YES
10943|||YES
10945|||YES
10955|||YES
10957|||YES
10959|||YES
10968|YES|38.44883279207606|
10969|||YES
10973|||YES
10980|YES|21.72895654385073|
10983|||YES
10987|||YES
10989|||YES
10999|||YES
11020|YES|32.13620649447076|
11027|YES|8.59249216894813|
11033|||YES
11035|||YES
11037|||YES
11040|||YES
11046|||YES
11049|||YES
11051|||YES
11053|||YES
11055|||YES
11057|||YES
11060|||YES
11063|||YES
11071|||YES
11073|YES|26.687438944526228|YES
11075|||YES
11076|||YES
11081|||YES
11083|||YES
11084|YES|14.507402803908136|
11088|||YES
11092|YES|22.531515741643066|
11093|YES|23.905995347853327|
11094|||YES
11098|||YES
11099|||YES
11101|||YES
11105|||YES
11106|||YES
11108|||YES
11109|||YES
11111|||YES
11119|||YES
11121|YES|8.089842560513885|
11130|||YES
11133|||YES
11139|||YES
11149|||YES
11152|||YES
11159|||YES
11160|||YES
11164|YES|17.931989012099248|YES
11167|YES|10.298834536496127|
11170|||YES
11175|||YES
11182|||YES
11186|||YES
11192|||YES
11194|||YES
11195|||YES
11199|YES|10.992215004179027|YES
11201|YES|33.01126330144514|
11208|||YES
11210|||YES
11213|||YES
11220|||YES
11224|||YES
11225|||YES
11226|YES|34.426697487860196|
11232|YES|19.764939862270946|
11245|||YES
11250|YES|19.199116091688897|
11253|YES|33.16120564819051|
11254|||YES
11270|YES|14.300685551597333|
11271|YES|38.14411503163376|
11274|||YES
11276|||YES
11278|||YES
11279|YES|27.30159563019435|
11280|||YES
11282|||YES
11289|YES|30.539533925610307|
11292|YES|18.425374342582877|
11302|||YES
11303|YES|20.2668410023112|
11304|YES|7.260952760358535|
11306|||YES
11313|YES|33.8508390726032|
11318|||YES
11322|YES|20.804687629432554|
11325|YES|9.185939673537234|
11333|||YES
11334|||YES
11337|||YES
11338|||YES
11340|||YES
11343|||YES
11351|||YES
11362|||YES
11363|||YES
11368|YES|12.666112206505511|
11370|YES|17.168339715298053|
11372|YES|37.20062682710729|
11373|||YES
11376|||YES
11377|||YES
11381|YES|27.120288543027378|
11386|||YES
11387|||YES
11391|||YES
11400|YES|11.653978175693636|
11407|YES|38.24789903108967|
11408|YES|18.215159111161448|
11411|||YES
11414|||YES
11415|||YES
11420|||YES
11423|||YES
11436|||YES
11440|||YES
11444|||YES
11449|YES|24.86214047421279|
11451|YES|19.614112622044424|
11453|YES|15.106786843830161|YES
11457|YES|15.752880502681489|
11463|||YES
11465|YES|15.438186653731842|YES
11471|||YES
11475|||YES
11477|YES|30.979208747294344|
11481|YES|34.2497992373753|
11482|YES|17.173602730173208|
11485|||YES
11486|||YES
11489|||YES
11490|||YES
11493|||YES
11498|||YES
11500|YES|25.35798165349159|YES
11504|||YES
11506|||YES
11507|YES|14.492767565203586|
11508|||YES
11509|||YES
11511|||YES
11512|YES|26.784630649246093|
11515|||YES
11516|YES|30.36438842769748|
11520|YES|26.9131592654174|
11522|||YES
11523|||YES
11527|||YES
11529|||YES
11532|||YES
11535|YES|13.82974556144736|
11538|YES|11.004291779516276|
11553|YES|17.437880390161|
11554|YES|11.470684559574073|YES
11555|||YES
11556|||YES
11559|||YES
11564|YES|37.377653850705684|YES
11567|||YES
11568|||YES
11569|||YES
11570|YES|36.351877039751685|YES
11573|||YES
11574|||YES
11576|||YES
11577|||YES
11579|||YES
11584|YES|12.575574726639795|
11590|YES|17.110100424235288|
11592|||YES
11594|||YES
11601|YES|37.959408929918354|
11606|||YES
11612|||YES
11613|||YES
11614|||YES
11618|YES|27.57401943969067|
11619|||YES
11621|||YES
11622|||YES
11623|YES|36.779097685037705|
11628|YES|24.003756922980326|
11629|YES|38.15453610579087|
11638|||YES
11643|YES|23.608331137846285|
11651|YES|13.747568949403293|
11652|||YES
11655|YES|5.89704250852969|
11656|||YES
11657|||YES
11660|||YES
11662|||YES
11664|||YES
11665|YES|27.283273071778822|
11671|YES|28.435537114387593|
11673|YES|21.07330421497363|
11678|YES|35.7625060199845|
11679|YES|10.262405924850034|
11682|YES|21.02837336226175|
11684|||YES
11688|YES|33.93633329008485|YES
11695|YES|32.237767746039374|
11698|||YES
11705|||YES
11707|||YES
11709|YES|21.281021252681104|
11714|||YES
11718|||YES
11722|YES|8.462081681751425|
11726|||YES
11733|||YES
11736|||YES
11743|||YES
11747|||YES
11749|||YES
11750|||YES
11751|YES|33.784132306359325|
